,cum_return,Date
92,4.975368128835818,2009-10-01
93,5.538293911391982,2009-11-01
94,5.756219838646525,2009-12-01
95,5.979142568020636,2010-01-01
96,6.308086818393352,2010-02-01
97,6.815277276568064,2010-03-01
98,6.393200291709681,2010-04-01
99,5.939205439645791,2010-05-01
100,6.58967081380293,2010-06-01
101,6.333996023711703,2010-07-01
102,7.08578632000529,2010-08-01
103,7.486193068978311,2010-09-01
104,7.389906539790924,2010-10-01
105,8.058500225773052,2010-11-01
106,7.631777459228563,2010-12-01
107,7.588454982126401,2011-01-01
108,7.390882882165276,2011-02-01
109,7.214054525120189,2011-03-01
110,7.162607264424549,2011-04-01
111,7.197693925416008,2011-05-01
112,6.488912866393946,2011-06-01
113,6.401447126643824,2011-07-01
114,4.605634824964869,2011-08-01
115,5.697569505961694,2011-09-01
116,5.505455363678428,2011-10-01
117,5.219023146370238,2011-11-01
118,5.0239943889616026,2011-12-01
119,5.053753323499475,2012-01-01
120,5.2427357293167125,2012-02-01
121,5.026566857568893,2012-03-01
122,4.601845453494243,2012-04-01
123,4.894194156208454,2012-05-01
124,4.795356877895971,2012-06-01
125,4.923603243356386,2012-07-01
126,4.9995114830897585,2012-08-01
127,5.100413782630534,2012-09-01
128,5.412028906893908,2012-10-01
129,5.434876065102646,2012-11-01
130,5.655108939113898,2012-12-01
131,5.596113033817916,2013-01-01
132,5.95791139139156,2013-02-01
133,6.183202484809186,2013-03-01
134,6.434558141379654,2013-04-01
135,6.802568418050406,2013-05-01
136,7.227217502595641,2013-06-01
137,7.023233675505903,2013-07-01
138,7.427758895879401,2013-08-01
139,7.840432122134321,2013-09-01
140,8.46909579145969,2013-10-01
141,8.584411926105902,2013-11-01
142,7.992564808525863,2013-12-01
143,8.431954599432238,2014-01-01
144,8.505146611977219,2014-02-01
145,8.560478556708274,2014-03-01
146,8.811170078889306,2014-04-01
147,9.216271546270379,2014-05-01
148,9.088409562605927,2014-06-01
149,9.798764113701779,2014-07-01
150,9.655191037055713,2014-08-01
151,10.241329792999498,2014-09-01
152,10.818960516077583,2014-10-01
153,11.057030992306803,2014-11-01
154,10.66795392348097,2014-12-01
155,11.188824642477744,2015-01-01
156,11.16984862637389,2015-02-01
157,10.880853677131839,2015-03-01
158,10.850871143165698,2015-04-01
159,10.863981731879328,2015-05-01
160,11.199043284866823,2015-06-01
161,10.795822618359422,2015-07-01
162,10.8733589332471,2015-08-01
163,11.30978728117826,2015-09-01
164,11.469711852617195,2015-10-01
165,11.239588629583173,2015-11-01
166,10.21223041759317,2015-12-01
167,9.954521733633205,2016-01-01
168,10.92473234369991,2016-02-01
169,10.87320414524196,2016-03-01
170,11.034131119954656,2016-04-01
171,10.693220037718199,2016-05-01
172,10.887789600791079,2016-06-01
173,11.328614737538691,2016-07-01
174,11.083432809926142,2016-08-01
175,10.533687333889107,2016-09-01
176,11.49245391248231,2016-10-01
177,11.44009561661758,2016-11-01
178,11.53522610237666,2016-12-01
179,12.452657258433344,2017-01-01
180,12.336656474747851,2017-02-01
181,12.682518692842724,2017-03-01
182,12.576893890532524,2017-04-01
183,12.802204955442212,2017-05-01
184,12.754229688639281,2017-06-01
185,12.04027576616198,2017-07-01
186,12.491454799579698,2017-08-01
187,12.750839907459474,2017-09-01
188,13.823160717791515,2017-10-01
189,14.277303296336003,2017-11-01
190,14.501344984339731,2017-12-01
191,13.606541455853186,2018-01-01
192,12.654913985932419,2018-02-01
193,12.25837960615727,2018-03-01
194,12.109496913191352,2018-04-01
195,12.48047840636206,2018-05-01
196,12.641485476385235,2018-06-01
197,12.616876428079804,2018-07-01
198,13.08762236632835,2018-08-01
199,12.168094635760687,2018-09-01
200,12.528368000318745,2018-10-01
201,10.839024439197429,2018-11-01
202,12.144619444352575,2018-12-01
203,12.355988074666575,2019-01-01
204,12.566878168889227,2019-02-01
205,13.28277645502545,2019-03-01
206,12.854575766333452,2019-04-01
207,13.925687017319245,2019-05-01
208,13.665693434157237,2019-06-01
209,12.14480502658082,2019-07-01
210,13.071265920570758,2019-08-01
211,12.22912794147909,2019-09-01
212,12.307168197258234,2019-10-01
213,12.819510309843468,2019-11-01
214,13.858444999025119,2019-12-01
215,12.670629324288031,2020-01-01
216,8.51806854808085,2020-02-01
217,12.80137023551862,2020-03-01
218,14.205197034920396,2020-04-01
219,15.122298016907774,2020-05-01
220,17.788424171072247,2020-06-01
221,18.905483690762622,2020-07-01
222,18.892903798153487,2020-08-01
223,18.674373452965522,2020-09-01
224,20.588847477711557,2020-10-01
225,21.058722749452517,2020-11-01
226,21.132819697555348,2020-12-01
227,23.089075586142403,2021-01-01
228,25.745380087655324,2021-02-01
229,27.02654781283987,2021-03-01
230,26.87177035777651,2021-04-01
231,27.30210591592306,2021-05-01
232,28.107958139469314,2021-06-01
233,28.59051302216183,2021-07-01
234,28.635952564935444,2021-08-01
235,31.533722282215464,2021-09-01
