,cum_return,Date
74,1.7877653627061187,2008-04-01
75,1.6667137694878464,2008-05-01
76,1.6550888757912912,2008-06-01
77,1.638060819945221,2008-07-01
78,1.4436015425124002,2008-08-01
79,0.9496793219886441,2008-09-01
80,0.873595877733818,2008-10-01
81,0.8611431439682307,2008-11-01
82,0.8411466230352695,2008-12-01
83,0.7443809469555089,2009-01-01
84,0.8047421119970886,2009-02-01
85,0.9042116650803774,2009-03-01
86,1.0367551263768315,2009-04-01
87,1.0398012607586724,2009-05-01
88,1.1956900991803896,2009-06-01
89,1.2376071922175007,2009-07-01
90,1.3341858512302143,2009-08-01
91,1.3281364499179058,2009-09-01
92,1.4453117703652885,2009-10-01
93,1.4751445736712425,2009-11-01
94,1.4148324862126354,2009-12-01
95,1.450506594027255,2010-01-01
96,1.5723832011787513,2010-02-01
97,1.6475770626935757,2010-03-01
98,1.501995566294978,2010-04-01
99,1.4199265166568156,2010-05-01
100,1.5697169057897984,2010-06-01
101,1.5093826181918362,2010-07-01
102,1.6394460836026103,2010-08-01
103,1.727493618414334,2010-09-01
104,1.7057590679873595,2010-10-01
105,1.873250968361331,2010-11-01
106,1.992697754918695,2010-12-01
107,2.1002817442452995,2011-01-01
108,2.0657840415389286,2011-02-01
109,2.095473499493111,2011-03-01
110,2.003002958420488,2011-04-01
111,1.8914373767398225,2011-05-01
112,1.9506079438043515,2011-06-01
113,1.809563183851078,2011-07-01
114,1.5727903454673031,2011-08-01
115,1.8467596931282964,2011-09-01
116,1.8536636740555785,2011-10-01
117,1.7946783277188147,2011-11-01
118,2.033340440473809,2011-12-01
119,2.117317406338397,2012-01-01
120,2.1183980965761062,2012-02-01
121,2.081384242439313,2012-03-01
122,1.8610347857995715,2012-04-01
123,1.9083872444664685,2012-05-01
124,1.8352377573072038,2012-06-01
125,2.010737272339088,2012-07-01
126,2.116342099337438,2012-08-01
127,2.05527771909642,2012-09-01
128,2.095282728163326,2012-10-01
129,2.1052271258008615,2012-11-01
130,2.1977548945594156,2012-12-01
131,2.167517047579664,2013-01-01
132,2.2124991549497186,2013-02-01
133,2.1353796631350286,2013-03-01
134,2.2504168247523273,2013-04-01
135,2.1202267473062744,2013-05-01
136,2.283469772302757,2013-06-01
137,2.269905848841793,2013-07-01
138,2.370419486063497,2013-08-01
139,2.3915024142611925,2013-09-01
140,2.48052731964464,2013-10-01
141,2.494217879117457,2013-11-01
142,2.5109350621761632,2013-12-01
143,2.646697306002864,2014-01-01
144,2.637793629885046,2014-02-01
145,2.594771268009935,2014-03-01
146,2.68978250334175,2014-04-01
147,2.900280870834424,2014-05-01
148,2.835853421379616,2014-06-01
149,3.010410909179411,2014-07-01
150,3.009425294626924,2014-08-01
151,2.986532853174863,2014-09-01
152,3.0873276708233615,2014-10-01
153,3.1378095817320237,2014-11-01
154,2.9272574520127104,2014-12-01
155,3.133982711274375,2015-01-01
156,2.9551385022085914,2015-02-01
157,3.135840477439295,2015-03-01
158,3.119263418196191,2015-04-01
159,2.8653889809339526,2015-05-01
160,2.8127446397617706,2015-06-01
161,2.687931402851074,2015-07-01
162,2.648281882762036,2015-08-01
163,2.914535365198275,2015-09-01
164,2.8610798731260645,2015-10-01
165,2.678035555721332,2015-11-01
166,2.329789847169137,2015-12-01
167,2.3292936706604905,2016-01-01
168,2.4761558979423843,2016-02-01
169,2.539119776817418,2016-03-01
170,2.613919826169136,2016-04-01
171,2.5953061187705044,2016-05-01
172,2.673099169599552,2016-06-01
173,2.791220201819396,2016-07-01
174,2.791591596052834,2016-08-01
175,2.737100613004503,2016-09-01
176,2.96983200255815,2016-10-01
177,3.039244133248189,2016-11-01
178,3.179622873000491,2016-12-01
179,3.3838544822096357,2017-01-01
180,3.395078627453013,2017-02-01
181,3.451030459935632,2017-03-01
182,3.423646358096247,2017-04-01
183,3.4391718620807303,2017-05-01
184,3.535082704937148,2017-06-01
185,3.4640073622301326,2017-07-01
186,3.539374790387141,2017-08-01
187,3.5521946070913804,2017-09-01
188,3.578288627987522,2017-10-01
189,3.605443283154695,2017-11-01
190,3.789379900921854,2017-12-01
191,3.563775927463842,2018-01-01
192,3.5157432709557725,2018-02-01
193,3.4591946164185354,2018-03-01
194,3.6369150705722784,2018-04-01
195,3.617818057383392,2018-05-01
196,3.7903445380488274,2018-06-01
197,3.7791400674108675,2018-07-01
198,3.799800803778986,2018-08-01
199,3.5344956060819404,2018-09-01
200,3.8189163744047403,2018-10-01
201,3.542154220402474,2018-11-01
202,3.930988531437757,2018-12-01
203,4.114728337047119,2019-01-01
204,4.2986372914523026,2019-02-01
205,4.619399587586374,2019-03-01
206,4.304747493469545,2019-04-01
207,4.717877570573853,2019-05-01
208,4.865494866336483,2019-06-01
209,4.772586697458408,2019-07-01
210,4.882516906992029,2019-08-01
211,5.039053649224048,2019-09-01
212,5.2380947913764215,2019-10-01
213,5.345589521470887,2019-11-01
214,5.450646922886114,2019-12-01
215,4.904490413910664,2020-01-01
216,3.8736285790480123,2020-02-01
217,4.585994214144575,2020-03-01
218,4.935291133387391,2020-04-01
219,5.164950369661258,2020-05-01
220,5.439683761523008,2020-06-01
221,5.637629552120499,2020-07-01
222,5.476061048638549,2020-08-01
223,5.346523149953535,2020-09-01
224,5.996967246327603,2020-10-01
225,6.300746834165985,2020-11-01
226,6.642425824707013,2020-12-01
227,6.997249482218625,2021-01-01
228,7.312352806609639,2021-02-01
229,7.739370123457314,2021-03-01
230,7.833649578480167,2021-04-01
231,8.105579423304432,2021-05-01
232,8.313678500369617,2021-06-01
233,8.413730708008618,2021-07-01
234,8.263183442466845,2021-08-01
235,9.013371378747568,2021-09-01
