,cum_return,Date
0,1.1134110842,2002-02-01
1,1.0241812788728484,2002-03-01
2,0.915556725300371,2002-04-01
3,0.8230262100848434,2002-05-01
4,0.7713001164591587,2002-06-01
5,0.7980634829716446,2002-07-01
6,0.6392225808026819,2002-08-01
7,0.6837330111850167,2002-09-01
8,0.7395258892152214,2002-10-01
9,0.7014466719073971,2002-11-01
10,0.682109774080753,2002-12-01
11,0.6842688715370473,2003-01-01
12,0.6848238352147602,2003-02-01
13,0.7914141229628966,2003-03-01
14,0.8430033234403339,2003-04-01
15,0.8235726967161991,2003-05-01
16,0.882787876849561,2003-06-01
17,0.9783599092718368,2003-07-01
18,0.9692245556055715,2003-08-01
19,1.0058438767184936,2003-09-01
20,1.017821235364794,2003-10-01
21,1.0595083703399217,2003-11-01
22,1.0932163983813634,2003-12-01
23,1.0448032152878615,2004-01-01
24,1.0227759312570373,2004-02-01
25,1.0514402585068752,2004-03-01
26,1.106362889274794,2004-04-01
27,1.1320149423996804,2004-05-01
28,1.0754723683955714,2004-06-01
29,1.0243375680185351,2004-07-01
30,1.0139566161204332,2004-08-01
31,1.0958186628930189,2004-09-01
32,1.1214772307384255,2004-10-01
33,1.1566765444081148,2004-11-01
34,1.1287309870322622,2004-12-01
35,1.1644272868549357,2005-01-01
36,1.167984444305863,2005-02-01
37,1.1506668233720554,2005-03-01
38,1.1872909813819077,2005-04-01
39,1.237993744222085,2005-05-01
40,1.2970900739052775,2005-06-01
41,1.2595504028577666,2005-07-01
42,1.2896691170565657,2005-08-01
43,1.2657124018735684,2005-09-01
44,1.3245235328968579,2005-10-01
45,1.3197877853639195,2005-11-01
46,1.3928383003378364,2005-12-01
47,1.3991652933882106,2006-01-01
48,1.4231875304094241,2006-02-01
49,1.3903339410700748,2006-03-01
50,1.3234696554000818,2006-04-01
51,1.3251012624073883,2006-05-01
52,1.291576329268324,2006-06-01
53,1.3984594474115208,2006-07-01
54,1.4211826029863575,2006-08-01
55,1.460177310258232,2006-09-01
56,1.545814757423035,2006-10-01
57,1.5990706678384439,2006-11-01
58,1.6265232717001676,2006-12-01
59,1.568967968383055,2007-01-01
60,1.646850412442176,2007-02-01
61,1.7337131738218674,2007-03-01
62,1.7248260123804942,2007-04-01
63,1.6818095320065936,2007-05-01
64,1.7214269864205063,2007-06-01
65,1.7258924224548022,2007-07-01
66,1.818427329337275,2007-08-01
67,2.0585411912981115,2007-09-01
68,1.938924304652787,2007-10-01
69,1.920569842822238,2007-11-01
70,1.7307590030753006,2007-12-01
71,1.6953642158092428,2008-01-01
72,1.7035050462172716,2008-02-01
73,1.7492918122618735,2008-03-01
74,1.7487441437713755,2008-04-01
75,1.6816077736874662,2008-05-01
76,1.7098900103964867,2008-06-01
77,1.6541135562511902,2008-07-01
78,1.4359664625020316,2008-08-01
79,0.846985797095061,2008-09-01
80,0.837487740885124,2008-10-01
81,0.8305348633910902,2008-11-01
82,0.8061303789602913,2008-12-01
83,0.7251792404709877,2009-01-01
84,0.7662066011859522,2009-02-01
85,0.8818895655241725,2009-03-01
86,1.0294171391368259,2009-04-01
87,0.981043599468256,2009-05-01
88,1.105654517629813,2009-06-01
89,1.1600479206932006,2009-07-01
90,1.2711569251460753,2009-08-01
91,1.264681535331407,2009-09-01
92,1.3533072973580844,2009-10-01
93,1.3642079338661193,2009-11-01
94,1.295626515996614,2009-12-01
95,1.3335184220397163,2010-01-01
96,1.4327270673947679,2010-02-01
97,1.5337435122920553,2010-03-01
98,1.3742673658214382,2010-04-01
99,1.2729289532072106,2010-05-01
100,1.3818361362573774,2010-06-01
